"DateTime","Players","Average Players","Twitch Viewers"
"2015-09-16 00:00:00",7197,,1052
"2015-09-17 00:00:00",7041,,1762
"2015-09-18 00:00:00",7082,,1234
"2015-09-19 00:00:00",8297,,1476
"2015-09-20 00:00:00",8673,,1458
"2015-09-21 00:00:00",7207,,1345
"2015-09-22 00:00:00",6775,,1098
"2015-09-23 00:00:00",6605,,1573
"2015-09-24 00:00:00",6501,,1325
"2015-09-25 00:00:00",6295,,4383
"2015-09-26 00:00:00",7448,,1644
"2015-09-27 00:00:00",7652,,2153
"2015-09-28 00:00:00",6664,,1818
"2015-09-29 00:00:00",5965,,1864
"2015-09-30 00:00:00",5558,,1515
"2015-10-01 00:00:00",5348,,1202
"2015-10-02 00:00:00",11504,,5287
"2015-10-03 00:00:00",11513,,3828
"2015-10-04 00:00:00",11822,,3640
"2015-10-05 00:00:00",10204,,4578
"2015-10-06 00:00:00",9309,,3488
"2015-10-07 00:00:00",9135,,4384
"2015-10-08 00:00:00",8679,,3170
"2015-10-09 00:00:00",9426,,4015
"2015-10-10 00:00:00",10307,,2972
"2015-10-11 00:00:00",10621,,2990
"2015-10-12 00:00:00",9619,,2149
"2015-10-13 00:00:00",8347,,2381
"2015-10-14 00:00:00",8108,,1821
"2015-10-15 00:00:00",7697,,2725
"2015-10-16 00:00:00",7911,,1935
"2015-10-17 00:00:00",8819,,2087
"2015-10-18 00:00:00",9186,,1371
"2015-10-19 00:00:00",7952,,1684
"2015-10-20 00:00:00",7368,,1684
"2015-10-21 00:00:00",6931,,1935
"2015-10-22 00:00:00",6880,,2057
"2015-10-23 00:00:00",7099,,1591
"2015-10-24 00:00:00",8000,,2244
"2015-10-25 00:00:00",8358,,1852
"2015-10-26 00:00:00",7010,,1222
"2015-10-27 00:00:00",6629,,6559
"2015-10-28 00:00:00",6404,,1483
"2015-10-29 00:00:00",6095,,1171
"2015-10-30 00:00:00",5883,,1146
"2015-10-31 00:00:00",6196,,1234
"2015-11-01 00:00:00",6926,,1487
"2015-11-02 00:00:00",10088,,4169
"2015-11-03 00:00:00",8476,,4024
"2015-11-04 00:00:00",8195,,2544
"2015-11-05 00:00:00",7920,,2438
"2015-11-06 00:00:00",8076,,3989
"2015-11-07 00:00:00",9086,,1872
"2015-11-08 00:00:00",9392,,2301
"2015-11-09 00:00:00",7883,,1806
"2015-11-10 00:00:00",6535,,2039
"2015-11-11 00:00:00",6445,,1183
"2015-11-12 00:00:00",6007,,1621
"2015-11-13 00:00:00",5855,,13975
"2015-11-14 00:00:00",6848,,2556
"2015-11-15 00:00:00",7260,,1543
"2015-11-16 00:00:00",5925,,1396
"2015-11-17 00:00:00",5695,,1311
"2015-11-18 00:00:00",5490,,1466
"2015-11-19 00:00:00",5539,,1319
"2015-11-20 00:00:00",5757,,1796
"2015-11-21 00:00:00",7001,,1671
"2015-11-22 00:00:00",7459,,2575
"2015-11-23 00:00:00",6284,,1573
"2015-11-24 00:00:00",6182,,3582
"2015-11-25 00:00:00",6260,,1679
"2015-11-26 00:00:00",6014,,1251
"2015-11-27 00:00:00",6307,,1304
"2015-11-28 00:00:00",6501,,3369
"2015-11-29 00:00:00",6831,,1538
"2015-11-30 00:00:00",5722,,2341
"2015-12-01 00:00:00",5402,,2112
"2015-12-02 00:00:00",5295,,1314
"2015-12-03 00:00:00",5258,,1191
"2015-12-04 00:00:00",5343,,1627
"2015-12-05 00:00:00",6072,,4048
"2015-12-06 00:00:00",6454,,1244
"2015-12-07 00:00:00",5481,,2664
"2015-12-08 00:00:00",5235,,1938
"2015-12-09 00:00:00",4963,,2868
"2015-12-10 00:00:00",5012,,3722
"2015-12-11 00:00:00",21455,,13105
"2015-12-12 00:00:00",21821,,11518
"2015-12-13 00:00:00",22393,,9881
"2015-12-14 00:00:00",19825,,6279
"2015-12-15 00:00:00",18931,,5070
"2015-12-16 00:00:00",17865,,6493
"2015-12-17 00:00:00",17800,,5713
"2015-12-18 00:00:00",17841,,5097
"2015-12-19 00:00:00",19434,,4813
"2015-12-20 00:00:00",20537,,6269
"2015-12-21 00:00:00",18995,,5252
"2015-12-22 00:00:00",18213,,4374
"2015-12-23 00:00:00",17409,,6887
"2015-12-24 00:00:00",16863,,4522
"2015-12-25 00:00:00",15549,,4120
"2015-12-26 00:00:00",16984,,4796
"2015-12-27 00:00:00",18123,,5740
"2015-12-28 00:00:00",17844,,5507
"2015-12-29 00:00:00",17471,,4788
"2015-12-30 00:00:00",17419,,4958
"2015-12-31 00:00:00",17106,,5958
"2016-01-01 00:00:00",18364,,5110
"2016-01-02 00:00:00",18807,,5184
"2016-01-03 00:00:00",18376,,5337
"2016-01-04 00:00:00",17014,,5065
"2016-01-05 00:00:00",15979,,4656
"2016-01-06 00:00:00",15664,,4349
"2016-01-07 00:00:00",15616,,4588
"2016-01-08 00:00:00",16022,,4252
"2016-01-09 00:00:00",18135,,4913
"2016-01-10 00:00:00",18202,,4590
"2016-01-11 00:00:00",16005,,4648
"2016-01-12 00:00:00",14906,,4697
"2016-01-13 00:00:00",14159,,4621
"2016-01-14 00:00:00",13858,,4056
"2016-01-15 00:00:00",13027,,2983
"2016-01-16 00:00:00",13911,,2753
"2016-01-17 00:00:00",14374,,3798
"2016-01-18 00:00:00",12873,,4385
"2016-01-19 00:00:00",11318,,3949
"2016-01-20 00:00:00",10643,,3483
"2016-01-21 00:00:00",10402,,3315
"2016-01-22 00:00:00",11068,,2472
"2016-01-23 00:00:00",12471,,2340
"2016-01-24 00:00:00",12501,,2523
"2016-01-25 00:00:00",10806,,3103
"2016-01-26 00:00:00",9996,,3047
"2016-01-27 00:00:00",9609,,2390
"2016-01-28 00:00:00",9591,,3254
"2016-01-29 00:00:00",10222,,2396
"2016-01-30 00:00:00",11176,,2722
"2016-01-31 00:00:00",11697,,3090
"2016-02-01 00:00:00",9999,,2739
"2016-02-02 00:00:00",9357,,2604
"2016-02-03 00:00:00",9216,,2257
"2016-02-04 00:00:00",8969,,2171
"2016-02-05 00:00:00",9437,,3192
"2016-02-06 00:00:00",10215,,2205
"2016-02-07 00:00:00",10218,,2272
"2016-02-08 00:00:00",8764,,1834
"2016-02-09 00:00:00",8295,,2038
"2016-02-10 00:00:00",8034,,2125
"2016-02-11 00:00:00",7677,,2171
"2016-02-12 00:00:00",7959,,2351
"2016-02-13 00:00:00",9032,,1906
"2016-02-14 00:00:00",9419,,2447
"2016-02-15 00:00:00",8341,,1854
"2016-02-16 00:00:00",7629,,1660
"2016-02-17 00:00:00",7315,,1572
"2016-02-18 00:00:00",7180,,1736
"2016-02-19 00:00:00",7446,,1470
"2016-02-20 00:00:00",8555,,1873
"2016-02-21 00:00:00",8981,,1925
"2016-02-22 00:00:00",7677,,2840
"2016-02-23 00:00:00",7379,,1916
"2016-02-24 00:00:00",7026,,1942
"2016-02-25 00:00:00",7370,,25344
"2016-02-26 00:00:00",7908,,13733
"2016-02-27 00:00:00",9242,,13285
"2016-02-28 00:00:00",9482,,5441
"2016-02-29 00:00:00",8026,,5497
"2016-03-01 00:00:00",6947,,6072
"2016-03-02 00:00:00",6838,,4789
"2016-03-03 00:00:00",6966,,7981
"2016-03-04 00:00:00",36997,,22761
"2016-03-05 00:00:00",35725,,20789
"2016-03-06 00:00:00",36964,,12388
"2016-03-07 00:00:00",32238,,13238
"2016-03-08 00:00:00",27479,,13410
"2016-03-09 00:00:00",26563,,10336
"2016-03-10 00:00:00",26199,,13002
"2016-03-11 00:00:00",26853,,6740
"2016-03-12 00:00:00",30194,,10592
"2016-03-13 00:00:00",31946,,10209
"2016-03-14 00:00:00",27029,,12998
"2016-03-15 00:00:00",25379,,10511
"2016-03-16 00:00:00",24466,,7182
"2016-03-17 00:00:00",23944,,7353
"2016-03-18 00:00:00",24776,,10614
"2016-03-19 00:00:00",27284,,7312
"2016-03-20 00:00:00",28432,,8640
"2016-03-21 00:00:00",24417,,8385
"2016-03-22 00:00:00",23117,,7194
"2016-03-23 00:00:00",23097,,7436
"2016-03-24 00:00:00",23057,,7479
"2016-03-25 00:00:00",23913,,10426
"2016-03-26 00:00:00",23844,,5919
"2016-03-27 00:00:00",24488,,9891
"2016-03-28 00:00:00",23701,,7499
"2016-03-29 00:00:00",20175,,8446
"2016-03-30 00:00:00",19479,,11623
"2016-03-31 00:00:00",19246,,14388
"2016-04-01 00:00:00",19130,,10040
"2016-04-02 00:00:00",21312,,6722
"2016-04-03 00:00:00",22249,,14683
"2016-04-04 00:00:00",19022,,7729
"2016-04-05 00:00:00",17468,,7766
"2016-04-06 00:00:00",17069,,5920
"2016-04-07 00:00:00",16789,,11207
"2016-04-08 00:00:00",16991,,11017
"2016-04-09 00:00:00",20029,,10174
"2016-04-10 00:00:00",20893,,10085
"2016-04-11 00:00:00",17558,,11669
"2016-04-12 00:00:00",14817,,5224
"2016-04-13 00:00:00",14008,,6301
"2016-04-14 00:00:00",13975,,9260
"2016-04-15 00:00:00",13974,,3719
"2016-04-16 00:00:00",15846,,4879
"2016-04-17 00:00:00",16678,,3635
"2016-04-18 00:00:00",13802,,10985
"2016-04-19 00:00:00",13080,,4915
"2016-04-20 00:00:00",12298,,3200
"2016-04-21 00:00:00",12648,,9956
"2016-04-22 00:00:00",12029,,4287
"2016-04-23 00:00:00",13437,,5966
"2016-04-24 00:00:00",14230,,6819
"2016-04-25 00:00:00",12209,,5942
"2016-04-26 00:00:00",11141,,15518
"2016-04-27 00:00:00",10314,,4993
"2016-04-28 00:00:00",10145,,4801
"2016-04-29 00:00:00",9691,,1591
"2016-04-30 00:00:00",10585,,2213
"2016-05-01 00:00:00",11244,,2954
"2016-05-02 00:00:00",9602,,17611
"2016-05-03 00:00:00",8398,,4608
"2016-05-04 00:00:00",8235,,3019
"2016-05-05 00:00:00",7873,,1535
"2016-05-06 00:00:00",11046,,5429
"2016-05-07 00:00:00",10614,,5112
"2016-05-08 00:00:00",10566,,3374
"2016-05-09 00:00:00",8932,,2903
"2016-05-10 00:00:00",8262,,2915
"2016-05-11 00:00:00",8275,,2770
"2016-05-12 00:00:00",8225,,4482
"2016-05-13 00:00:00",8265,,2537
"2016-05-14 00:00:00",9533,,2335
"2016-05-15 00:00:00",9845,,2517
"2016-05-16 00:00:00",8836,,2257
"2016-05-17 00:00:00",7681,,3841
"2016-05-18 00:00:00",7069,,3845
"2016-05-19 00:00:00",6999,,1906
"2016-05-20 00:00:00",7316,,2851
"2016-05-21 00:00:00",8066,,2408
"2016-05-22 00:00:00",8559,,4676
"2016-05-23 00:00:00",7405,,1682
"2016-05-24 00:00:00",6354,,1325
"2016-05-25 00:00:00",6306,,1545
"2016-05-26 00:00:00",6363,,10781
"2016-05-27 00:00:00",6146,,2131
"2016-05-28 00:00:00",6471,,4991
"2016-05-29 00:00:00",6899,,6902
"2016-05-30 00:00:00",6596,,7891
"2016-05-31 00:00:00",5650,,5040
"2016-06-01 00:00:00",5352,,2440
"2016-06-02 00:00:00",5381,,5806
"2016-06-03 00:00:00",25913,,14677
"2016-06-04 00:00:00",25769,,13243
"2016-06-05 00:00:00",25622,,9418
"2016-06-06 00:00:00",22782,,8726
"2016-06-07 00:00:00",20875,,12298
"2016-06-08 00:00:00",19850,,7010
"2016-06-09 00:00:00",19529,,6408
"2016-06-10 00:00:00",18635,,7484
"2016-06-11 00:00:00",20988,,5463
"2016-06-12 00:00:00",21880,,5559
"2016-06-13 00:00:00",19155,,5297
"2016-06-14 00:00:00",17845,,4972
"2016-06-15 00:00:00",16997,,7598
"2016-06-16 00:00:00",15887,,5491
"2016-06-17 00:00:00",16568,,4774
"2016-06-18 00:00:00",18016,,3288
"2016-06-19 00:00:00",18429,,5377
"2016-06-20 00:00:00",16190,,9343
"2016-06-21 00:00:00",15670,,4817
"2016-06-22 00:00:00",15092,,7421
"2016-06-23 00:00:00",13941,,5609
"2016-06-24 00:00:00",13348,,4338
"2016-06-25 00:00:00",14589,,3866
"2016-06-26 00:00:00",15921,,6310
"2016-06-27 00:00:00",14136,,7373
"2016-06-28 00:00:00",13152,,5227
"2016-06-29 00:00:00",12707,,6577
"2016-06-30 00:00:00",11933,,5488
"2016-07-01 00:00:00",12203,,3741
"2016-07-02 00:00:00",12502,,4597
"2016-07-03 00:00:00",13906,,5389
"2016-07-04 00:00:00",13285,,3668
"2016-07-05 00:00:00",12125,,4243
"2016-07-06 00:00:00",11569,,4434
"2016-07-07 00:00:00",10921,,2448
"2016-07-08 00:00:00",11051,,2671
"2016-07-09 00:00:00",11937,,2378
"2016-07-10 00:00:00",12077,,4321
"2016-07-11 00:00:00",10943,,3834
"2016-07-12 00:00:00",10424,,2712
"2016-07-13 00:00:00",10027,,2500
"2016-07-14 00:00:00",10008,,2450
"2016-07-15 00:00:00",9544,,6224
"2016-07-16 00:00:00",10208,,2386
"2016-07-17 00:00:00",11012,,2441
"2016-07-18 00:00:00",9847,,2379
"2016-07-19 00:00:00",8897,,4408
"2016-07-20 00:00:00",8703,,2221
"2016-07-21 00:00:00",8315,,2089
"2016-07-22 00:00:00",8683,,3249
"2016-07-23 00:00:00",9256,,3406
"2016-07-24 00:00:00",9703,,2658
"2016-07-25 00:00:00",9047,,2501
"2016-07-26 00:00:00",8413,,2230
"2016-07-27 00:00:00",8136,,6740
"2016-07-28 00:00:00",8145,,2592
"2016-07-29 00:00:00",8203,,3876
"2016-07-30 00:00:00",8665,,2963
"2016-07-31 00:00:00",9320,,2408
"2016-08-01 00:00:00",8593,,2575
"2016-08-02 00:00:00",7767,,1977
"2016-08-03 00:00:00",7404,,1937
"2016-08-04 00:00:00",7005,,1668
"2016-08-05 00:00:00",6792,,1616
"2016-08-06 00:00:00",7335,,2062
"2016-08-07 00:00:00",7888,,1344
"2016-08-08 00:00:00",7008,,6767
"2016-08-09 00:00:00",6561,,1343
"2016-08-10 00:00:00",6423,,997
"2016-08-11 00:00:00",6151,,4032
"2016-08-12 00:00:00",5755,,2734
"2016-08-13 00:00:00",7350,,7515
"2016-08-14 00:00:00",7670,,2842
"2016-08-15 00:00:00",7045,,2232
"2016-08-16 00:00:00",6573,,8701
"2016-08-17 00:00:00",6249,,1660
"2016-08-18 00:00:00",6298,,5250
"2016-08-19 00:00:00",6668,,9539
"2016-08-20 00:00:00",7394,,3089
"2016-08-21 00:00:00",8121,,6917
"2016-08-22 00:00:00",7369,,1999
"2016-08-23 00:00:00",6521,,6789
"2016-08-24 00:00:00",6329,,6978
"2016-08-25 00:00:00",6462,,6483
"2016-08-26 00:00:00",6248,,1860
"2016-08-27 00:00:00",6971,,1937
"2016-08-28 00:00:00",7437,,6029
"2016-08-29 00:00:00",6229,,1646
"2016-08-30 00:00:00",8398,,1630
"2016-08-31 00:00:00",8275,,8140
"2016-09-01 00:00:00",7822,,3273
"2016-09-02 00:00:00",22289,,23319
"2016-09-03 00:00:00",31112,,13510
"2016-09-04 00:00:00",33313,,15920
"2016-09-05 00:00:00",32556,,19921
"2016-09-06 00:00:00",27446,,19428
"2016-09-07 00:00:00",27051,,6233
"2016-09-08 00:00:00",25878,,11854
"2016-09-09 00:00:00",25587,,17383
"2016-09-10 00:00:00",29172,,18392
"2016-09-11 00:00:00",30685,,22201
"2016-09-12 00:00:00",25509,,14178
"2016-09-13 00:00:00",24231,,16440
"2016-09-14 00:00:00",22993,,13703
"2016-09-15 00:00:00",23196,,7535
"2016-09-16 00:00:00",23259,,6996
"2016-09-17 00:00:00",26865,,9858
"2016-09-18 00:00:00",27630,,9283
"2016-09-19 00:00:00",22939,,14659
"2016-09-20 00:00:00",22584,,6778
"2016-09-21 00:00:00",21639,,3730
"2016-09-22 00:00:00",20927,,9348
"2016-09-23 00:00:00",20958,,8488
"2016-09-24 00:00:00",23901,,11949
"2016-09-25 00:00:00",25133,,4428
"2016-09-26 00:00:00",21432,,7743
"2016-09-27 00:00:00",20142,,14260
"2016-09-28 00:00:00",20030,,13687
"2016-09-29 00:00:00",19852,,3861
"2016-09-30 00:00:00",19518,,4303
"2016-10-01 00:00:00",22610,,4929
"2016-10-02 00:00:00",23074,,5333
"2016-10-03 00:00:00",19668,,4219
"2016-10-04 00:00:00",19216,,7586
"2016-10-05 00:00:00",18567,,4529
"2016-10-06 00:00:00",18349,,6343
"2016-10-07 00:00:00",18060,,3375
"2016-10-08 00:00:00",20611,,10418
"2016-10-09 00:00:00",21414,,5522
"2016-10-10 00:00:00",19120,,3642
"2016-10-11 00:00:00",17413,,5482
"2016-10-12 00:00:00",17383,,3161
"2016-10-13 00:00:00",16642,,3868
"2016-10-14 00:00:00",16655,,2832
"2016-10-15 00:00:00",18801,,5470
"2016-10-16 00:00:00",19883,,5569
"2016-10-17 00:00:00",16671,,3107
"2016-10-18 00:00:00",16099,,3576
"2016-10-19 00:00:00",16027,,3210
"2016-10-20 00:00:00",15944,,3924
"2016-10-21 00:00:00",15445,,3526
"2016-10-22 00:00:00",17231,,5544
"2016-10-23 00:00:00",17930,,4413
"2016-10-24 00:00:00",15057,,3699
"2016-10-25 00:00:00",14479,,3178
"2016-10-26 00:00:00",13868,,5001
"2016-10-27 00:00:00",13602,,3162
"2016-10-28 00:00:00",13138,,2718
"2016-10-29 00:00:00",14903,,3787
"2016-10-30 00:00:00",15299,,4300
"2016-10-31 00:00:00",12727,,2924
"2016-11-01 00:00:00",13002,,3478
"2016-11-02 00:00:00",12951,,3061
"2016-11-03 00:00:00",12706,,3531
"2016-11-04 00:00:00",13296,,4670
"2016-11-05 00:00:00",15125,,3991
"2016-11-06 00:00:00",15673,,4252
"2016-11-07 00:00:00",12837,,3345
"2016-11-08 00:00:00",12718,,2537
"2016-11-09 00:00:00",11953,,2486
"2016-11-10 00:00:00",11809,,2395
"2016-11-11 00:00:00",12717,,2933
"2016-11-12 00:00:00",14027,,2727
"2016-11-13 00:00:00",14766,,3183
"2016-11-14 00:00:00",12377,,2660
"2016-11-15 00:00:00",11886,,2793
"2016-11-16 00:00:00",11389,,3398
"2016-11-17 00:00:00",10707,,4219
"2016-11-18 00:00:00",11886,,5788
"2016-11-19 00:00:00",14110,,5082
"2016-11-20 00:00:00",14484,,5963
"2016-11-21 00:00:00",11956,,5301
"2016-11-22 00:00:00",11505,,5584
"2016-11-23 00:00:00",11525,,3163
"2016-11-24 00:00:00",11282,,4532
"2016-11-25 00:00:00",11305,,3511
"2016-11-26 00:00:00",12023,,4101
"2016-11-27 00:00:00",11945,,9905
"2016-11-28 00:00:00",9648,,3738
"2016-11-29 00:00:00",9558,,3621
"2016-11-30 00:00:00",9215,,7146
"2016-12-01 00:00:00",8695,,5912
"2016-12-02 00:00:00",45376,,24787
"2016-12-03 00:00:00",44697,,23035
"2016-12-04 00:00:00",46851,,15754
"2016-12-05 00:00:00",39859,,13171
"2016-12-06 00:00:00",39057,,13179
"2016-12-07 00:00:00",36565,,12558
"2016-12-08 00:00:00",37966,,12855
"2016-12-09 00:00:00",37358,,10593
"2016-12-10 00:00:00",41870,,11479
"2016-12-11 00:00:00",42590,,12902
"2016-12-12 00:00:00",36725,,12269
"2016-12-13 00:00:00",33770,,10082
"2016-12-14 00:00:00",32647,,10864
"2016-12-15 00:00:00",32899,,10931
"2016-12-16 00:00:00",33365,,11173
"2016-12-17 00:00:00",37395,,11286
"2016-12-18 00:00:00",38049,,9783
"2016-12-19 00:00:00",32805,,8893
"2016-12-20 00:00:00",32355,,9491
"2016-12-21 00:00:00",31183,,9876
"2016-12-22 00:00:00",30421,,9023
"2016-12-23 00:00:00",28552,,17649
"2016-12-24 00:00:00",27069,,7141
"2016-12-25 00:00:00",26936,,8322
"2016-12-26 00:00:00",29796,,8344
"2016-12-27 00:00:00",29057,,7800
"2016-12-28 00:00:00",28581,,19613
"2016-12-29 00:00:00",28653,,8039
"2016-12-30 00:00:00",28411,,9005
"2016-12-31 00:00:00",26907,,8284
"2017-01-01 00:00:00",29110,,8258
"2017-01-02 00:00:00",30430,,23304
"2017-01-03 00:00:00",27271,,17092
"2017-01-04 00:00:00",26585,,12912
"2017-01-05 00:00:00",26320,,22053
"2017-01-06 00:00:00",24331,,12872
"2017-01-07 00:00:00",29390,,11974
"2017-01-08 00:00:00",29252,,9353
"2017-01-09 00:00:00",24043,,6291
"2017-01-10 00:00:00",23369,,5524
"2017-01-11 00:00:00",22930,,5447
"2017-01-12 00:00:00",22903,,6401
"2017-01-13 00:00:00",23115,,5556
"2017-01-14 00:00:00",25766,,6297
"2017-01-15 00:00:00",26532,,5903
"2017-01-16 00:00:00",23564,,5567
"2017-01-17 00:00:00",21269,,5375
"2017-01-18 00:00:00",20677,,5393
"2017-01-19 00:00:00",20549,,5456
"2017-01-20 00:00:00",20535,,5218
"2017-01-21 00:00:00",23270,,5400
"2017-01-22 00:00:00",23672,,5880
"2017-01-23 00:00:00",19735,,4244
"2017-01-24 00:00:00",18685,,4764
"2017-01-25 00:00:00",17993,,3664
"2017-01-26 00:00:00",17724,,4175
"2017-01-27 00:00:00",17736,,4132
"2017-01-28 00:00:00",19994,,4031
"2017-01-29 00:00:00",20982,,4351
"2017-01-30 00:00:00",17256,,3948
"2017-01-31 00:00:00",16542,,4072
"2017-02-01 00:00:00",15950,,3692
"2017-02-02 00:00:00",15518,,4136
"2017-02-03 00:00:00",15813,,3352
"2017-02-04 00:00:00",18393,,3190
"2017-02-05 00:00:00",18960,,5140
"2017-02-06 00:00:00",15260,,3636
"2017-02-07 00:00:00",15321,,3321
"2017-02-08 00:00:00",14148,,3124
"2017-02-09 00:00:00",14301,,3734
"2017-02-10 00:00:00",14763,,5943
"2017-02-11 00:00:00",16532,,4773
"2017-02-12 00:00:00",16983,,5218
"2017-02-13 00:00:00",13677,,3229
"2017-02-14 00:00:00",11976,,7656
"2017-02-15 00:00:00",14137,,4444
"2017-02-16 00:00:00",14398,,6155
"2017-02-17 00:00:00",15419,,3326
"2017-02-18 00:00:00",17658,,3098
"2017-02-19 00:00:00",18561,,35208
"2017-02-20 00:00:00",16483,,4222
"2017-02-21 00:00:00",14923,,3776
"2017-02-22 00:00:00",14266,,4736
"2017-02-23 00:00:00",13857,,4568
"2017-02-24 00:00:00",13597,,4423
"2017-02-25 00:00:00",15691,,3398
"2017-02-26 00:00:00",16056,,5175
"2017-02-27 00:00:00",12807,,4561
"2017-02-28 00:00:00",12564,,9922
"2017-03-01 00:00:00",11975,,7283
"2017-03-02 00:00:00",11724,,10402
"2017-03-03 00:00:00",64317,,35294
"2017-03-04 00:00:00",59789,,28369
"2017-03-05 00:00:00",57870,,16228
"2017-03-06 00:00:00",48000,,18880
"2017-03-07 00:00:00",47042,,13627
"2017-03-08 00:00:00",44132,,16625
"2017-03-09 00:00:00",43898,,17293
"2017-03-10 00:00:00",45104,,16232
"2017-03-11 00:00:00",50916,,12427
"2017-03-12 00:00:00",52843,,14247
"2017-03-13 00:00:00",44356,,11497
"2017-03-14 00:00:00",44509,,13084
"2017-03-15 00:00:00",41969,,16708
"2017-03-16 00:00:00",40005,,9825
"2017-03-17 00:00:00",40601,,14463
"2017-03-18 00:00:00",45306,,9887
"2017-03-19 00:00:00",47843,,17859
"2017-03-20 00:00:00",40273,,9656
"2017-03-21 00:00:00",30047,,16090
"2017-03-22 00:00:00",16664,,9683
"2017-03-23 00:00:00",35431,,7348
"2017-03-24 00:00:00",35995,,13640
"2017-03-25 00:00:00",39617,,8860
"2017-03-26 00:00:00",41976,,10333
"2017-03-27 00:00:00",35132,,8185
"2017-03-28 00:00:00",33585,,28043
"2017-03-29 00:00:00",32212,,8223
"2017-03-30 00:00:00",31363,,9199
"2017-03-31 00:00:00",30159,,7989
"2017-04-01 00:00:00",33129,,10165
"2017-04-02 00:00:00",34804,,9469
"2017-04-03 00:00:00",28926,,15912
"2017-04-04 00:00:00",28010,,18980
"2017-04-05 00:00:00",26114,,6897
"2017-04-06 00:00:00",25845,,7031
"2017-04-07 00:00:00",25623,,7021
"2017-04-08 00:00:00",28507,,7360
"2017-04-09 00:00:00",28944,,8684
"2017-04-10 00:00:00",25633,,7652
"2017-04-11 00:00:00",23619,,6296
"2017-04-12 00:00:00",22886,,7281
"2017-04-13 00:00:00",22926,,7301
"2017-04-14 00:00:00",24332,,6971
"2017-04-15 00:00:00",25005,,5860
"2017-04-16 00:00:00",25410,,6517
"2017-04-17 00:00:00",23460,,6998
"2017-04-18 00:00:00",21578,,6068
"2017-04-19 00:00:00",20893,,5038
"2017-04-20 00:00:00",20153,,6176
"2017-04-21 00:00:00",21487,,6937
"2017-04-22 00:00:00",23989,,6549
"2017-04-23 00:00:00",24569,,5805
"2017-04-24 00:00:00",20202,,5568
"2017-04-25 00:00:00",19105,,4512
"2017-04-26 00:00:00",18180,,6023
"2017-04-27 00:00:00",18151,,5098
"2017-04-28 00:00:00",17628,,4826
"2017-04-29 00:00:00",20312,,4737
"2017-04-30 00:00:00",20948,,5368
"2017-05-01 00:00:00",18690,,9047
"2017-05-02 00:00:00",17338,,5065
"2017-05-03 00:00:00",16882,,4116
"2017-05-04 00:00:00",16450,,4533
"2017-05-05 00:00:00",16260,,4594
"2017-05-06 00:00:00",18239,,4170
"2017-05-07 00:00:00",19417,,4792
"2017-05-08 00:00:00",16621,,4696
"2017-05-09 00:00:00",16004,,12773
"2017-05-10 00:00:00",14891,,3954
"2017-05-11 00:00:00",15153,,3809
"2017-05-12 00:00:00",14947,,3899
"2017-05-13 00:00:00",16909,,3826
"2017-05-14 00:00:00",16924,,10579
"2017-05-15 00:00:00",14990,,7892
"2017-05-16 00:00:00",14398,,3399
"2017-05-17 00:00:00",13959,,6227
"2017-05-18 00:00:00",13838,,3604
"2017-05-19 00:00:00",13672,,2638
"2017-05-20 00:00:00",15648,,2693
"2017-05-21 00:00:00",16732,,6751
"2017-05-22 00:00:00",14966,,4289
"2017-05-23 00:00:00",13975,,2523
"2017-05-24 00:00:00",13210,,2517
"2017-05-25 00:00:00",13282,,6915
"2017-05-26 00:00:00",12950,,2652
"2017-05-27 00:00:00",14453,,3054
"2017-05-28 00:00:00",15625,,3715
"2017-05-29 00:00:00",15166,,3969
"2017-05-30 00:00:00",13051,,2616
"2017-05-31 00:00:00",12649,,2374
"2017-06-01 00:00:00",12051,,2005
"2017-06-02 00:00:00",15388,,5302
"2017-06-03 00:00:00",15615,,7509
"2017-06-04 00:00:00",16899,,7320
"2017-06-05 00:00:00",15970,,6000
"2017-06-06 00:00:00",14328,,6092
"2017-06-07 00:00:00",13482,,24993
"2017-06-08 00:00:00",15690,,20429
"2017-06-09 00:00:00",14923,,7668
"2017-06-10 00:00:00",17307,,12034
"2017-06-11 00:00:00",18365,,9771
"2017-06-12 00:00:00",15674,,12967
"2017-06-13 00:00:00",14606,,14018
"2017-06-14 00:00:00",13898,,7328
"2017-06-15 00:00:00",13966,,5744
"2017-06-16 00:00:00",13627,,5108
"2017-06-17 00:00:00",14773,,5592
"2017-06-18 00:00:00",15508,,5268
"2017-06-19 00:00:00",13481,,4688
"2017-06-20 00:00:00",12668,,4389
"2017-06-21 00:00:00",12757,,5843
"2017-06-22 00:00:00",12055,,4664
"2017-06-23 00:00:00",11434,,3280
"2017-06-24 00:00:00",15627,,11948
"2017-06-25 00:00:00",16600,,17658
"2017-06-26 00:00:00",14458,,6819
"2017-06-27 00:00:00",13783,,7224
"2017-06-28 00:00:00",12482,,6072
"2017-06-29 00:00:00",12122,,6151
"2017-06-30 00:00:00",11655,,5953
"2017-07-01 00:00:00",12840,,5853
"2017-07-02 00:00:00",13486,,9609
"2017-07-03 00:00:00",12433,,6957
"2017-07-04 00:00:00",14223,,6893
"2017-07-05 00:00:00",12246,,4630
"2017-07-06 00:00:00",11790,,3840
"2017-07-07 00:00:00",11378,,3841
"2017-07-08 00:00:00",12666,,4135
"2017-07-09 00:00:00",13543,,7053
"2017-07-10 00:00:00",11942,,4036
"2017-07-11 00:00:00",11541,,3536
